purchase_date,purchase_ym,item_name,item_price,고객이름,지역,등록일
2019-07-27 1:27,201907,상품F,600.0,김지혁,A시,2017-03-29
2019-06-02 2:06,201906,상품F,600.0,김지용,B시,2018-07-21
2019-01-03 5:44,201901,상품F,600.0,김대현,H시,2017-01-30
2019-05-22 17:28,201905,상품F,600.0,김주영,E시,2017-04-10
2019-02-21 19:17,201902,상품F,600.0,김재민,D시,2018-02-02
2019-07-14 5:18,201907,상품F,600.0,김재준,A시,2018-02-21
2019-02-15 4:36,201902,상품F,600.0,김준석,F시,2017-03-04
2019-01-14 0:48,201901,상품F,600.0,김성훈,B시,2018-01-09
2019-06-12 8:17,201906,상품F,600.0,김찬영,C시,2017-06-28
2019-01-20 22:25,201901,상품F,600.0,김민혁,A시,2017-05-13
2019-07-27 12:07,201907,상품F,600.0,김수호,C시,2018-04-14
2019-04-24 10:56,201904,상품F,600.0,김현승,A시,2018-01-08
2019-06-22 11:14,201906,상품F,600.0,김재원,E시,2018-03-31
2019-07-07 7:15,201907,상품F,600.0,김준석,F시,2017-03-04
2019-03-29 13:36,201903,상품F,600.0,김재민,D시,2018-02-02
2019-05-21 7:39,201905,상품F,600.0,김우영,D시,2017-04-12
2019-07-13 15:36,201907,상품F,600.0,김동건,D시,2017-03-13
2019-04-09 19:25,201904,상품F,600.0,김진우,D시,2018-05-02
2019-06-09 0:49,201906,상품F,600.0,김상현,G시,2017-03-26
2019-03-07 22:46,201903,상품F,600.0,김서진,G시,2018-06-29
2019-03-23 1:42,201903,상품F,600.0,김시온,E시,2018-01-29
2019-04-01 4:22,201904,상품F,600.0,김현석,H시,2018-06-10
2019-05-25 21:25,201905,상품F,600.0,김하윤,F시,2017-05-19
2019-05-11 18:02,201905,상품F,600.0,김은성,G시,2017-02-18
2019-03-23 15:22,201903,상품F,600.0,김윤우,A시,2018-03-12
2019-02-23 7:32,201902,상품G,700.0,김우진,H시,2018-05-14
2019-05-12 21:12,201905,상품G,700.0,김지한,A시,2018-01-07
2019-05-12 6:18,201905,상품G,700.0,김시훈,E시,2018-07-23
2019-04-24 12:55,201904,상품G,700.0,김재희,G시,2017-06-20
2019-01-31 17:57,201901,상품G,700.0,김지민,F시,2017-05-23
2019-02-10 3:09,201902,상품G,700.0,김주현,B시,2018-03-08
2019-07-31 16:26,201907,상품G,700.0,김민호,F시,2018-07-09
2019-05-08 23:03,201905,상품G,700.0,김서윤,G시,2017-01-30
2019-07-31 12:08,201907,상품G,700.0,김준서,E시,2018-01-24
2019-01-26 12:39,201901,상품G,700.0,김재준,A시,2018-02-21
2019-07-18 22:03,201907,상품G,700.0,김현성,H시,2018-01-04
2019-01-09 16:23,201901,상품G,700.0,김지후,D시,2018-01-12
2019-03-22 13:03,201903,상품G,700.0,김지혁,A시,2017-03-29
2019-04-20 1:05,201904,상품G,700.0,김재훈,D시,2017-03-23
2019-02-17 11:12,201902,상품G,700.0,김재영,G시,2017-06-19
2019-05-26 10:25,201905,상품G,700.0,김도영,E시,2018-06-20
2019-07-29 8:59,201907,상품G,700.0,김예성,A시,2017-06-20
2019-03-11 16:01,201903,상품G,700.0,김재윤,C시,2018-02-23
2019-06-29 1:51,201906,상품G,700.0,김지우,G시,2017-04-11
2019-03-15 10:06,201903,상품G,700.0,김이준,B시,2018-02-10
2019-05-05 10:03,201905,상품G,700.0,김수호,C시,2018-04-14
2019-07-09 21:51,201907,상품G,700.0,김건희,B시,2018-01-21
2019-07-23 6:28,201907,상품G,700.0,김은성,G시,2017-02-18
2019-03-11 1:07,201903,상품G,700.0,김승우,B시,2017-07-26
2019-06-26 17:47,201906,상품G,700.0,김준후,B시,2017-04-18
2019-06-17 1:34,201906,상품G,700.0,김시환,F시,2018-05-27
2019-07-07 20:15,201907,상품G,700.0,김민찬,B시,2018-03-13
2019-06-23 15:08,201906,상품G,700.0,김도원,A시,2017-03-29
2019-04-21 20:54,201904,상품G,700.0,김하랑,E시,2018-01-11
2019-01-16 21:00,201901,상품G,700.0,김정현,G시,2018-03-29
2019-05-04 5:54,201905,상품G,700.0,김윤성,F시,2017-03-03
2019-04-02 23:57,201904,상품G,700.0,김재우,D시,2017-04-14
2019-04-15 1:49,201904,상품G,700.0,김현성,H시,2018-01-04
2019-05-12 14:43,201905,상품G,700.0,김민서,B시,2018-07-02
2019-06-19 11:12,201906,상품G,700.0,김수호,C시,2018-04-14
2019-02-01 11:42,201902,상품G,700.0,김유빈,C시,2017-01-07
2019-02-18 16:24,201902,상품G,700.0,김준석,F시,2017-03-04
2019-01-14 3:45,201901,상품G,700.0,김준서,E시,2018-01-24
2019-05-30 4:53,201905,상품G,700.0,김준후,B시,2017-04-18
2019-02-15 1:45,201902,상품G,700.0,김시환,F시,2018-05-27
2019-07-24 14:59,201907,상품G,700.0,김태경,D시,2018-01-29
2019-05-15 16:34,201905,상품G,700.0,김민규,B시,2017-06-13
2019-07-17 5:37,201907,상품G,700.0,김수혁,G시,2017-06-09
2019-07-05 8:44,201907,상품G,700.0,김준희,H시,2017-07-08
2019-05-19 15:54,201905,상품G,700.0,김지후,D시,2018-01-12
2019-07-15 15:09,201907,상품G,700.0,김윤재,H시,2017-01-30
2019-03-18 21:10,201903,상품G,700.0,김하윤,F시,2017-05-19
2019-03-25 20:28,201903,상품G,700.0,김정훈,D시,2018-07-30
2019-04-02 15:20,201904,상품G,700.0,김도하,G시,2018-02-17
2019-01-21 17:56,201901,상품G,700.0,김하민,E시,2018-05-12
2019-06-21 21:43,201906,상품G,700.0,김도하,G시,2018-02-17
2019-06-23 9:42,201906,상품G,700.0,김태경,D시,2018-01-29
2019-06-24 13:52,201906,상품G,700.0,김재윤,C시,2018-02-23
2019-07-10 13:03,201907,상품G,700.0,김민건,F시,2017-02-14
2019-07-20 14:06,201907,상품G,700.0,김하랑,E시,2018-01-11
2019-01-21 10:47,201901,상품G,700.0,정우석,B시,2018-06-16
2019-04-02 8:23,201904,상품G,700.0,김도영,E시,2018-06-20
2019-05-11 21:09,201905,상품G,700.0,김지오,F시,2017-05-27
2019-04-30 15:25,201904,상품G,700.0,김유준,D시,2017-04-04
2019-04-24 3:18,201904,상품G,700.0,김원준,A시,2018-03-08
2019-01-04 8:56,201901,상품G,700.0,김시윤,F시,2018-03-24
2019-03-01 21:42,201903,상품G,700.0,김수호,C시,2018-04-14
2019-03-26 15:08,201903,상품G,700.0,김성윤,F시,2018-03-05
2019-05-09 10:31,201905,상품G,700.0,김정민,B시,2017-07-01
2019-07-09 4:01,201907,상품G,700.0,김윤재,H시,2017-01-30
2019-04-18 1:22,201904,상품G,700.0,김지안,B시,2017-01-28
2019-05-03 9:15,201905,상품G,700.0,김라온,F시,2018-07-29
2019-03-26 20:44,201903,상품G,700.0,김현서,C시,2018-07-28
2019-05-08 9:27,201905,상품G,700.0,김윤재,H시,2017-01-30
2019-03-01 23:35,201903,상품G,700.0,김도하,G시,2018-02-17
2019-02-11 13:41,201902,상품G,700.0,김지율,B시,2017-03-15
2019-02-28 14:21,201902,상품G,700.0,김원준,A시,2018-03-08
2019-01-13 20:42,201901,상품G,700.0,김우현,C시,2017-01-10
2019-03-30 8:56,201903,상품G,700.0,김성훈,B시,2018-01-09
2019-06-10 19:07,201906,상품G,700.0,김승유,A시,2017-04-27
2019-02-06 0:15,201902,상품G,700.0,김태경,D시,2018-01-29
2019-07-09 16:35,201907,상품G,700.0,정우석,B시,2018-06-16
2019-04-12 3:49,201904,상품G,700.0,김시호,H시,2017-06-12
2019-07-16 5:40,201907,상품G,700.0,김예찬,B시,2017-07-03
2019-05-08 18:42,201905,상품G,700.0,김지용,B시,2018-07-21
2019-03-27 23:07,201903,상품G,700.0,김승호,F시,2017-04-08
2019-05-23 14:17,201905,상품G,700.0,김지완,G시,2018-02-12
2019-02-24 5:24,201902,상품G,700.0,김재원,E시,2018-03-31
2019-06-04 10:28,201906,상품G,700.0,김선우,H시,2017-05-05
2019-01-28 2:02,201901,상품G,700.0,김지안,B시,2017-01-28
2019-02-14 5:43,201902,상품G,700.0,김우주,A시,2018-03-04
2019-07-29 14:48,201907,상품G,700.0,김주현,B시,2018-03-08
2019-05-15 0:41,201905,상품G,700.0,김규민,F시,2017-01-08
2019-07-25 12:14,201907,상품G,700.0,김이안,F시,2017-04-29
2019-02-12 14:02,201902,상품G,700.0,김재훈,D시,2017-03-23
2019-02-13 7:01,201902,상품G,700.0,김성민,A시,2018-02-06
2019-03-06 6:16,201903,상품G,700.0,김승호,F시,2017-04-08
2019-01-05 23:39,201901,상품G,700.0,김정민,B시,2017-07-01
2019-04-23 2:16,201904,상품G,700.0,김시현,H시,2019-04-19
2019-03-19 21:24,201903,상품G,700.0,김윤서,H시,2018-07-10
2019-07-11 2:59,201907,상품G,700.0,김재준,A시,2018-02-21
2019-05-31 0:46,201905,상품G,700.0,김원준,A시,2018-03-08
2019-05-29 3:26,201905,상품G,700.0,김도경,H시,2018-06-13
2019-06-14 15:46,201906,상품G,700.0,김우영,D시,2017-04-12
2019-02-25 13:07,201902,상품G,700.0,김현서,C시,2018-07-28
2019-05-25 2:11,201905,상품G,700.0,김재현,D시,2018-07-22
2019-05-25 1:18,201905,상품G,700.0,김성현,C시,2017-04-09
2019-06-18 17:00,201906,상품G,700.0,김재영,G시,2017-06-19
2019-06-21 7:41,201906,상품G,700.0,김준호,G시,2017-02-20
2019-05-22 5:03,201905,상품G,700.0,김하준,H시,2018-04-21
2019-05-23 0:15,201905,상품G,700.0,김상현,G시,2017-03-26
2019-04-02 15:42,201904,상품G,700.0,김주환,B시,2018-05-02
2019-06-20 17:29,201906,상품G,700.0,김동건,D시,2017-03-13
2019-06-27 14:39,201906,상품G,700.0,김승호,F시,2017-04-08
2019-04-13 8:35,201904,상품G,700.0,김현석,H시,2018-06-10
2019-01-18 11:10,201901,상품H,800.0,김하윤,F시,2017-05-19
2019-07-13 20:55,201907,상품H,800.0,김규현,F시,2017-03-21
2019-07-03 16:16,201907,상품H,800.0,김우현,C시,2017-01-10
2019-05-01 16:48,201905,상품H,800.0,김우찬,C시,2018-04-07
2019-02-04 7:23,201902,상품H,800.0,김우주,A시,2018-03-04
2019-04-12 6:15,201904,상품H,800.0,김은혁,E시,2017-01-21
2019-03-28 7:36,201903,상품H,800.0,김민기,G시,2018-07-19
2019-05-27 18:24,201905,상품H,800.0,김성준,H시,2018-05-24
2019-04-23 5:03,201904,상품H,800.0,정준기,B시,2017-02-05
2019-03-24 15:21,201903,상품H,800.0,김승재,C시,2017-02-12
2019-03-16 1:46,201903,상품H,800.0,김은우,E시,2017-01-04
2019-07-14 12:56,201907,상품H,800.0,김승주,E시,2018-07-15
2019-06-01 1:12,201906,상품H,800.0,김민기,G시,2018-07-19
2019-07-04 10:38,201907,상품H,800.0,김하윤,F시,2017-05-19
2019-01-12 12:41,201901,상품H,800.0,김범준,F시,2017-01-06
2019-07-10 12:18,201907,상품H,800.0,김연호,E시,2017-02-07
2019-06-20 18:31,201906,상품H,800.0,김승주,E시,2018-07-15
2019-05-02 11:19,201905,상품H,800.0,김원준,A시,2018-03-08
2019-05-15 2:22,201905,상품H,800.0,김승우,B시,2017-07-26
2019-06-25 22:45,201906,상품H,800.0,김현수,E시,2017-04-07
2019-02-08 11:02,201902,상품H,800.0,김연준,A시,2018-07-29
2019-06-29 6:03,201906,상품H,800.0,김지안,B시,2017-01-28
2019-01-07 13:36,201901,상품H,800.0,김민석,A시,2018-05-13
2019-03-08 22:27,201903,상품H,800.0,김서율,G시,2018-03-24
2019-06-21 2:38,201906,상품H,800.0,김준희,H시,2017-07-08
2019-02-10 22:15,201902,상품H,800.0,김주안,G시,2017-05-05
2019-04-27 11:27,201904,상품H,800.0,김태경,D시,2018-01-29
2019-07-31 10:08,201907,상품H,800.0,김승현,F시,2018-05-20
2019-03-12 17:57,201903,상품H,800.0,김시환,F시,2018-05-27
2019-01-23 2:14,201901,상품H,800.0,김승훈,C시,2017-01-30
2019-01-16 8:26,201901,상품H,800.0,김연호,E시,2017-02-07
2019-04-04 21:11,201904,상품H,800.0,김민호,F시,2018-07-09
2019-02-13 9:00,201902,상품H,800.0,김현석,H시,2018-06-10
2019-03-25 16:37,201903,상품H,800.0,김도윤,E시,2017-02-18
2019-05-09 0:44,201905,상품H,800.0,김민준,H시,2017-07-01
2019-07-30 23:38,201907,상품H,800.0,김지용,B시,2018-07-21
2019-03-23 7:31,201903,상품H,800.0,김상민,H시,2018-02-24
2019-06-30 9:18,201906,상품H,800.0,김영준,A시,2017-01-23
2019-05-19 1:37,201905,상품H,800.0,김서준,C시,2017-06-17
2019-02-06 5:48,201902,상품H,800.0,정우석,B시,2018-06-16
2019-07-07 22:13,201907,상품H,800.0,김시우,H시,2018-05-19
2019-03-01 16:07,201903,상품H,800.0,김승민,A시,2017-04-22
2019-06-20 23:25,201906,상품H,800.0,김동욱,A시,2018-07-04
2019-06-03 22:20,201906,상품H,800.0,김도율,C시,2018-01-26
2019-04-26 2:58,201904,상품H,800.0,김우찬,C시,2018-04-07
2019-05-02 4:47,201905,상품H,800.0,김하민,E시,2018-05-12
2019-03-23 15:01,201903,상품H,800.0,김지우,G시,2017-04-11
2019-02-18 5:51,201902,상품H,800.0,김수민,A시,2018-02-06
2019-01-25 6:56,201901,상품H,800.0,김준성,D시,2017-07-28
2019-02-28 9:08,201902,상품H,800.0,김승우,B시,2017-07-26
2019-01-23 7:52,201901,상품H,800.0,김민준,H시,2017-07-01
2019-02-02 4:16,201902,상품H,800.0,김서진,G시,2018-06-29
2019-02-26 10:43,201902,상품H,800.0,김도윤,E시,2017-02-18
2019-01-06 3:45,201901,상품H,800.0,김우영,D시,2017-04-12
2019-04-07 12:49,201904,상품H,800.0,김지환,C시,2017-03-23
2019-03-28 7:57,201903,상품H,800.0,정준기,B시,2017-02-05
2019-07-04 15:15,201907,상품H,800.0,김현준,E시,2017-07-02
2019-04-24 22:09,201904,상품H,800.0,김태준,E시,2017-05-16
2019-07-17 23:10,201907,상품H,800.0,김승훈,C시,2017-01-30
2019-03-30 7:28,201903,상품H,800.0,김성준,H시,2018-05-24
2019-02-08 16:06,201902,상품H,800.0,김하람,H시,2018-06-11
2019-03-12 16:21,201903,상품H,800.0,김수현,E시,2017-02-22
2019-07-26 5:50,201907,상품H,800.0,김승빈,G시,2017-07-07
2019-05-29 12:43,201905,상품H,800.0,김하랑,E시,2018-01-11
2019-01-25 23:42,201901,상품H,800.0,김재우,D시,2017-04-14
2019-02-21 17:39,201902,상품H,800.0,김승준,E시,2018-07-01
2019-03-06 3:59,201903,상품H,800.0,김도현,A시,2017-03-04
2019-02-24 22:04,201902,상품H,800.0,김유빈,C시,2017-01-07
2019-06-13 2:52,201906,상품H,800.0,김은혁,E시,2017-01-21
2019-05-18 19:13,201905,상품H,800.0,김동현,C시,2017-05-30
2019-02-28 13:56,201902,상품H,800.0,김준후,B시,2017-04-18
2019-01-21 22:18,201901,상품H,800.0,김현수,E시,2017-04-07
2019-01-20 10:07,201901,상품H,800.0,김지안,B시,2017-01-28
2019-07-17 1:39,201907,상품H,800.0,김지혁,A시,2017-03-29
2019-01-27 22:04,201901,상품H,800.0,김지용,B시,2018-07-21
2019-01-19 4:47,201901,상품H,800.0,김승원,C시,2017-05-17
2019-05-04 3:50,201905,상품H,800.0,김주영,E시,2017-04-10
2019-04-09 1:30,201904,상품H,800.0,김지오,F시,2017-05-27
2019-03-27 16:08,201903,상품H,800.0,김현승,A시,2018-01-08
2019-07-22 1:52,201907,상품H,800.0,김하진,C시,2018-05-18
2019-06-04 17:12,201906,상품H,800.0,김정훈,D시,2018-07-30
2019-07-04 14:46,201907,상품H,800.0,김정현,G시,2018-03-29
2019-05-08 12:46,201905,상품H,800.0,김시온,E시,2018-01-29
2019-07-11 9:59,201907,상품H,800.0,김도영,E시,2018-06-20
2019-05-25 3:00,201905,상품H,800.0,김지환,C시,2017-03-23
2019-06-10 22:37,201906,상품H,800.0,김민건,F시,2017-02-14
2019-02-07 13:58,201902,상품H,800.0,김현승,A시,2018-01-08
2019-03-07 0:57,201903,상품H,800.0,김준석,F시,2017-03-04
2019-02-06 14:09,201902,상품H,800.0,김강현,D시,2017-06-07
2019-05-29 14:18,201905,상품H,800.0,김범준,F시,2017-01-06
2019-02-10 16:36,201902,상품H,800.0,김정훈,D시,2018-07-30
2019-04-16 1:17,201904,상품H,800.0,김유준,D시,2017-04-04
2019-07-04 17:34,201907,상품H,800.0,정준기,B시,2017-02-05
2019-02-15 12:25,201902,상품H,800.0,김재현,D시,2018-07-22
2019-07-23 23:43,201907,상품H,800.0,김예성,A시,2017-06-20
2019-01-13 19:15,201901,상품H,800.0,김현승,A시,2018-01-08
2019-06-13 5:05,201906,상품H,800.0,김우찬,C시,2018-04-07
2019-05-14 0:57,201905,상품H,800.0,김세현,C시,2018-03-17
2019-07-02 21:38,201907,상품H,800.0,김윤호,G시,2017-02-05
2019-01-13 19:34,201901,상품H,800.0,김찬영,C시,2017-06-28
2019-06-22 0:59,201906,상품H,800.0,김승후,C시,2017-03-17
2019-04-10 19:08,201904,상품H,800.0,김세현,C시,2018-03-17
2019-03-19 10:16,201903,상품H,800.0,김성민,A시,2018-02-06
2019-07-09 19:18,201907,상품H,800.0,김승찬,B시,2017-02-19
2019-05-16 0:55,201905,상품H,800.0,김시윤,F시,2018-03-24
2019-03-14 5:32,201903,상품H,800.0,김현서,C시,2018-07-28
2019-04-08 10:11,201904,상품H,800.0,김유진,B시,2018-06-14
2019-03-17 17:12,201903,상품H,800.0,김민기,G시,2018-07-19
2019-01-20 21:31,201901,상품H,800.0,김재현,D시,2018-07-22
2019-01-04 21:26,201901,상품I,900.0,김민석,A시,2018-05-13
2019-02-02 21:22,201902,상품I,900.0,김영준,A시,2017-01-23
2019-03-09 20:15,201903,상품I,900.0,김상민,H시,2018-02-24
2019-07-16 2:39,201907,상품I,900.0,김시온,E시,2018-01-29
2019-01-26 8:04,201901,상품I,900.0,김수호,C시,2018-04-14
2019-06-10 17:48,201906,상품I,900.0,김성민,A시,2018-02-06
2019-06-08 4:35,201906,상품I,900.0,김태윤,E시,2017-05-09
2019-06-06 14:21,201906,상품I,900.0,김정후,G시,2018-05-07
2019-06-12 22:11,201906,상품I,900.0,김태양,A시,2018-03-11
2019-03-18 3:18,201903,상품I,900.0,김수현,E시,2017-02-22
2019-02-23 14:38,201902,상품I,900.0,김주호,G시,2017-07-05
2019-02-17 18:37,201902,상품I,900.0,김성우,E시,2017-06-01
2019-06-12 10:17,201906,상품I,900.0,김은율,C시,2018-05-03
2019-03-04 17:32,201903,상품I,900.0,김준영,E시,2018-03-08
2019-03-06 6:59,201903,상품I,900.0,김지우,G시,2017-04-11
2019-06-11 4:51,201906,상품I,900.0,김지완,G시,2018-02-12
2019-03-05 21:18,201903,상품I,900.0,김주원,C시,2018-05-21
2019-01-29 12:21,201901,상품I,900.0,김준영,E시,2018-03-08
2019-05-25 17:26,201905,상품I,900.0,김태영,D시,2018-06-17
2019-04-19 18:20,201904,상품I,900.0,김하민,E시,2018-05-12
2019-07-22 9:18,201907,상품I,900.0,김범준,F시,2017-01-06
2019-07-05 22:02,201907,상품I,900.0,김지환,C시,2017-03-23
2019-06-22 9:14,201906,상품I,900.0,김도원,A시,2017-03-29
2019-07-24 21:04,201907,상품I,900.0,김주현,B시,2018-03-08
2019-01-25 19:02,201901,상품I,900.0,김주호,G시,2017-07-05
2019-07-05 14:39,201907,상품I,900.0,김지훈,A시,2017-06-02
2019-01-10 16:33,201901,상품I,900.0,김현우,C시,2018-06-28
2019-02-11 3:14,201902,상품I,900.0,김은성,G시,2017-02-18
2019-04-15 18:12,201904,상품I,900.0,김재우,D시,2017-04-14
2019-05-10 7:27,201905,상품I,900.0,김정원,H시,2017-07-15
2019-05-14 17:14,201905,상품I,900.0,김승윤,F시,2017-03-25
2019-01-09 1:40,201901,상품I,900.0,김승후,C시,2017-03-17
2019-05-02 3:07,201905,상품I,900.0,김연준,A시,2018-07-29
2019-04-20 4:37,201904,상품I,900.0,김은혁,E시,2017-01-21
2019-02-09 18:08,201902,상품I,900.0,김승환,B시,2017-05-23
2019-06-20 12:38,201906,상품I,900.0,김동현,C시,2017-05-30
2019-06-22 3:44,201906,상품I,900.0,김도윤,E시,2017-02-18
2019-05-07 18:44,201905,상품I,900.0,김하율,F시,2017-04-01
2019-01-13 23:23,201901,상품I,900.0,김서윤,G시,2017-01-30
2019-01-08 10:22,201901,상품I,900.0,김대현,H시,2017-01-30
2019-04-20 20:27,201904,상품I,900.0,김수혁,G시,2017-06-09
2019-06-22 8:42,201906,상품I,900.0,김주호,G시,2017-07-05
2019-04-30 21:08,201904,상품I,900.0,김연준,A시,2018-07-29
2019-04-21 19:10,201904,상품I,900.0,김규민,F시,2017-01-08
2019-04-04 1:53,201904,상품I,900.0,김현석,H시,2018-06-10
2019-04-19 18:15,201904,상품I,900.0,김지우,G시,2017-04-11
2019-05-16 21:50,201905,상품I,900.0,김서후,A시,2017-05-23
2019-01-21 12:41,201901,상품I,900.0,김지호,D시,2017-06-16
2019-03-14 9:52,201903,상품I,900.0,김성민,A시,2018-02-06
2019-04-19 23:56,201904,상품I,900.0,김지성,A시,2018-03-31
2019-04-09 11:33,201904,상품I,900.0,김수호,C시,2018-04-14
2019-06-25 16:31,201906,상품I,900.0,김재훈,D시,2017-03-23
2019-07-14 6:42,201907,상품I,900.0,김주안,G시,2017-05-05
2019-07-17 17:56,201907,상품I,900.0,김승윤,F시,2017-03-25
2019-04-30 21:26,201904,상품I,900.0,김재윤,C시,2018-02-23
2019-06-25 7:31,201906,상품I,900.0,김유진,B시,2018-06-14
2019-07-22 16:22,201907,상품I,900.0,김시윤,F시,2018-03-24
2019-07-12 3:00,201907,상품I,900.0,김진우,D시,2018-05-02
2019-02-04 6:10,201902,상품I,900.0,김하람,H시,2018-06-11
2019-03-28 16:47,201903,상품I,900.0,정준기,B시,2017-02-05
2019-01-26 8:24,201901,상품I,900.0,김수호,C시,2018-04-14
2019-04-26 2:54,201904,상품I,900.0,김상현,G시,2017-03-26
2019-06-28 21:54,201906,상품I,900.0,김유찬,A시,2018-06-19
2019-02-08 8:08,201902,상품I,900.0,김수혁,G시,2017-06-09
2019-02-16 8:41,201902,상품I,900.0,김강현,D시,2017-06-07
2019-05-29 0:50,201905,상품I,900.0,김지민,F시,2017-05-23
2019-04-06 12:00,201904,상품I,900.0,김상현,G시,2017-03-26
2019-04-25 8:12,201904,상품I,900.0,김준서,E시,2018-01-24
2019-03-16 4:47,201903,상품I,900.0,김준호,G시,2017-02-20
2019-03-07 4:37,201903,상품I,900.0,김시율,F시,2017-07-15
2019-07-25 15:42,201907,상품I,900.0,김도경,H시,2018-06-13
2019-06-21 3:36,201906,상품I,900.0,김은혁,E시,2017-01-21
2019-07-03 21:50,201907,상품I,900.0,김준형,C시,2018-03-09
2019-06-12 21:15,201906,상품I,900.0,김준석,F시,2017-03-04
2019-01-22 10:07,201901,상품I,900.0,김승윤,F시,2017-03-25
2019-01-12 7:59,201901,상품I,900.0,김수호,C시,2018-04-14
2019-07-15 21:28,201907,상품I,900.0,김동현,C시,2017-05-30
2019-04-27 11:58,201904,상품I,900.0,김정훈,D시,2018-07-30
2019-05-10 20:49,201905,상품I,900.0,김도율,C시,2018-01-26
2019-07-11 5:23,201907,상품I,900.0,김준영,E시,2018-03-08
2019-04-24 18:49,201904,상품I,900.0,김도영,E시,2018-06-20
2019-01-27 4:05,201901,상품I,900.0,김태우,F시,2018-06-18
2019-01-02 9:57,201901,상품I,900.0,김지호,D시,2017-06-16
2019-06-04 15:09,201906,상품I,900.0,김민재,B시,2018-05-15
2019-03-08 2:37,201903,상품I,900.0,김승빈,G시,2017-07-07
2019-02-13 4:32,201902,상품I,900.0,김태인,F시,2017-03-12
2019-05-16 15:17,201905,상품I,900.0,김하윤,F시,2017-05-19
2019-07-11 6:43,201907,상품I,900.0,김하율,F시,2017-04-01
2019-05-30 3:58,201905,상품I,900.0,김윤성,F시,2017-03-03
2019-04-08 17:38,201904,상품I,900.0,김하랑,E시,2018-01-11
2019-05-14 13:44,201905,상품I,900.0,김준희,H시,2017-07-08
2019-01-19 19:19,201901,상품I,900.0,김준후,B시,2017-04-18
2019-07-24 7:57,201907,상품I,900.0,김은호,H시,2018-05-22
2019-07-29 20:46,201907,상품I,900.0,김도경,H시,2018-06-13
2019-03-29 5:27,201903,상품I,900.0,김유찬,A시,2018-06-19
2019-02-01 4:53,201902,상품I,900.0,김지용,B시,2018-07-21
2019-04-02 5:54,201904,상품I,900.0,김연호,E시,2017-02-07
2019-02-02 1:34,201902,상품I,900.0,김가온,C시,2017-01-26
2019-03-17 13:26,201903,상품I,900.0,김태양,A시,2018-03-11
2019-06-17 19:05,201906,상품I,900.0,김현승,A시,2018-01-08
2019-05-02 12:25,201905,상품I,900.0,김승찬,B시,2017-02-19
2019-07-05 13:25,201907,상품I,900.0,김성훈,B시,2018-01-09
2019-05-30 6:31,201905,상품I,900.0,김지혁,A시,2017-03-29
2019-02-27 20:47,201902,상품I,900.0,김재윤,C시,2018-02-23
2019-01-26 17:51,201901,상품I,900.0,김시율,F시,2017-07-15
2019-05-17 13:47,201905,상품I,900.0,김성현,C시,2017-04-09
2019-01-05 4:10,201901,상품I,900.0,김우현,C시,2017-01-10
2019-05-01 5:48,201905,상품I,900.0,김은호,H시,2018-05-22
2019-07-19 2:16,201907,상품I,900.0,김재현,D시,2018-07-22
2019-05-14 12:56,201905,상품I,900.0,김성우,E시,2017-06-01
2019-01-30 18:53,201901,상품I,900.0,김주영,E시,2017-04-10
2019-06-26 14:31,201906,상품I,900.0,김이안,F시,2017-04-29
2019-07-06 17:35,201907,상품I,900.0,김준성,D시,2017-07-28
2019-06-18 23:57,201906,상품I,900.0,김태인,F시,2017-03-12
2019-05-20 12:16,201905,상품J,1000.0,김동현,C시,2017-05-30
2019-07-31 10:23,201907,상품J,1000.0,김규민,F시,2017-01-08
2019-02-15 20:50,201902,상품J,1000.0,김시율,F시,2017-07-15
2019-03-02 0:44,201903,상품J,1000.0,김준서,E시,2018-01-24
2019-07-07 10:31,201907,상품J,1000.0,김태경,D시,2018-01-29
2019-04-23 20:39,201904,상품J,1000.0,김호준,B시,2017-05-19
2019-01-06 16:19,201901,상품J,1000.0,김유빈,C시,2017-01-07
2019-07-07 9:51,201907,상품J,1000.0,김지오,F시,2017-05-27
2019-06-26 4:00,201906,상품J,1000.0,김유빈,C시,2017-01-07
2019-02-15 2:15,201902,상품J,1000.0,김도하,G시,2018-02-17
2019-04-13 0:19,201904,상품J,1000.0,김태훈,A시,2018-01-06
2019-01-18 4:19,201901,상품J,1000.0,김경민,E시,2017-07-05
2019-02-24 23:31,201902,상품J,1000.0,김성윤,F시,2018-03-05
2019-07-11 20:25,201907,상품J,1000.0,김우빈,D시,2017-07-20
2019-07-16 9:34,201907,상품J,1000.0,김예성,A시,2017-06-20
2019-06-27 11:24,201906,상품J,1000.0,김도윤,E시,2017-02-18
2019-01-28 10:23,201901,상품J,1000.0,김준호,G시,2017-02-20
2019-01-19 16:56,201901,상품J,1000.0,김성민,A시,2018-02-06
2019-07-09 12:15,201907,상품J,1000.0,김준석,F시,2017-03-04
2019-06-21 10:42,201906,상품J,1000.0,김도원,A시,2017-03-29
2019-07-30 9:08,201907,상품J,1000.0,김태양,A시,2018-03-11
2019-07-09 17:04,201907,상품J,1000.0,김태인,F시,2017-03-12
2019-01-09 23:02,201901,상품J,1000.0,김서후,A시,2017-05-23
2019-03-28 18:22,201903,상품J,1000.0,김우주,A시,2018-03-04
2019-06-17 2:32,201906,상품J,1000.0,김태민,H시,2017-01-08
2019-01-01 15:47,201901,상품J,1000.0,김동욱,A시,2018-07-04
